station_id,station_name,longitude,latitude,elevation,start_date,end_date
caCELI,Mount Elizabeth California,-120.246944444,38.0630555556,1503.5784,1999-07-01,2015-12-31
caCELM,El Mirage  California,-117.550277778,34.6344444444,877.824,1997-11-01,2015-11-30
caCELP,El Portal  California,-119.786111111,37.6755555556,624.84,2004-06-01,2015-12-31
caCESP,Esperanza California,-120.515,38.2427777778,779.9832,1990-05-01,2014-02-28
caCEUR,Eureka Valley  California,-117.788611111,37.1763888889,906.78,2013-03-01,2015-12-31
caCFAN,Fancher Creek California,-119.465833333,36.8838888889,280.416,1990-05-01,2015-12-31
caCFAW,Fawnskin           California,-116.898888889,34.2661111111,2103.12,1995-05-01,2015-12-31
caCFEN,Fence Meadow California,-119.175,36.9613888889,1538.6304,1999-06-01,2015-12-31
caCFHL,Fort Hunter Liggett  California,-121.241666667,36.0116666667,335.28,2001-06-01,2015-12-31
caCFIG,Figueroa  California,-120.006666667,34.7330555556,975.36,2002-11-01,2015-12-31
caCFIS,Fish Creek Mtn     California,-116.066944444,32.9902777778,231.648,1988-03-01,2015-12-31
caCFIV,Five Mile  California,-117.918333333,35.8716666667,1264.92,1998-06-01,2015-12-31
caCFO1,Fort Ord #1  California,-121.798055556,36.6269444444,140.208,2001-10-01,2012-12-31
caCFO2,Fort Ord #2  California,-121.786388889,36.6269444444,149.352,2001-09-01,2012-10-31
caCFOR,Foresthill  California,-120.731666667,39.0913888889,1327.404,2000-12-01,2015-12-31
caCFOU,Fountain Springs California,-118.915,35.8922222222,64.008,1990-05-01,2015-12-31
caCFRE,Fremont Canyon California,-117.711111111,33.8080555556,542.8488,1991-07-01,2015-12-31
caCFRI,Friend Mountain  California,-123.341666667,40.505,1219.2,1990-09-01,2015-12-31
caCFSL,Fish Slough  California,-118.407777778,37.4783333333,1371.6,1999-04-01,2005-03-31
caCFTO,Fort Ord (Portable)   California,-121.7525,36.5994444444,234.0864,2001-03-01,2005-01-31
caCFVC,Five Cent  California,-122.917777778,40.7511111111,796.4424,2004-06-01,2015-12-31
caCGAS,Gasquet  California,-123.979166667,41.8458333333,152.4,1993-11-01,2015-06-30
caCGG1,Golden Gate NRA #1   California,-122.535277778,37.8333333333,457.2,1995-07-01,1999-11-30
caCGG2,Golden Gate NRA #2   California,-119.785277778,37.8058333333,1828.8,1994-06-01,1998-10-31
caCGG3,Golden Gate NRA #3   California,-119.845833333,37.6516666667,138.684,1995-09-01,1999-08-31
caCGHP,Grasshopper California,-120.784444444,40.7816666667,1876.9584,1990-05-01,2015-12-31
caCGLN,Glen Annie California,-119.869444444,34.4733333333,231.648,1992-05-01,1995-02-28
caCGML,Goat Mtn. Lookout (P) California,-122.713888889,39.2602777778,1865.6808,1999-10-01,1999-12-31
caCGOO,Goose Valley  California,-116.845833333,33.0736111111,466.344,2000-06-01,2015-12-31
caCGOR,Gordon  California,-120.896111111,40.7586111111,1889.76,2002-09-01,2015-09-30
caCGRA,Granite Mountain     California,-117.025833333,34.5355555556,1438.656,1991-09-01,2005-08-31
caCGRB,Grey Butte (Portable)  California,-122.195,41.345,2438.4,1999-02-01,2003-02-28
caCGRP,Grapevine Peak  California,-118.903333333,34.9016666667,1416.4056,2005-12-01,2015-12-31
caCGRS,Grass Mountain  California,-118.414166667,34.6408333333,1410.0048,2004-12-01,2015-12-31
caCGSP,Green Spring California,-120.5,37.8330555556,310.896,1990-05-01,2015-12-31
caCGZF,Grizzly Flat  California,-120.561388889,38.6197222222,1139.952,2003-01-01,2010-07-31
caCHAK,Hawkins  California,-117.809444444,34.3113888889,2387.1936,2002-11-01,2003-11-30
caCHAP,Happy Camp Micro   California,-123.376666667,41.7933333333,446.532,1995-06-01,1995-11-30
caCHAS,Hastings California,-121.551666667,36.3886111111,574.548,1997-04-01,2015-12-31
caCHAT,Hatcreek Micro #1     California,-121.366666667,40.7027777778,1219.2,1995-06-01,1995-10-31
caCHAW,Hawkeye California,-122.916944444,38.7816666667,609.6,1993-09-01,2015-12-31
caCHAY,Hayfork             California,-123.165,40.55,708.0504,1997-04-01,2015-12-31
caCHBB,Humbolt Bay  California,-124.219444444,40.7669444444,3.048,2007-06-01,2014-09-30
caCHBG,Humbug Summit  California,-121.383333333,40.1086111111,2038.5024,2012-07-01,2014-11-30
caCHC3,Highland Springs  California (12-C),-116.953055556,33.8783333333,680.6184,2005-12-01,2015-12-31
caCHDV,Hidden Valley  California,-120.626944444,40.4419444444,1356.9696,2005-12-01,2015-12-31
caCHEL,Hell Hole         California,-120.421666667,39.0716666667,1597.152,1989-06-01,2015-12-31
caCHEN,Henninger Flats  California,-118.093333333,34.195,853.44,2009-11-01,2015-12-31
caCHER,Hernandez California,-120.855833333,36.3825,1137.8184,1990-05-01,2015-12-31
caCHGL,High Glade Lookout California,-122.808333333,39.2083333333,1475.232,1997-05-01,2015-12-31
caCHIG,High Sierra  California,-119.038333333,37.3147222222,2256.4344,2001-07-01,2015-12-31
caCHLD,Hopland  California,-123.080555556,39.0308333333,817.4736,2001-10-01,2015-12-31
caCHLR,Hollister  California,-121.362222222,36.8422222222,123.1392,2002-12-01,2015-12-31
caCHNM,Hunter Mountain      California,-117.473611111,36.5625,2097.024,1989-02-01,2015-12-31
caCHOL,Horse Lake         California,-120.502777778,40.6305555556,1554.48,1991-10-01,2015-12-31
caCHOM,Homewood  California,-120.171111111,39.0836111111,2170.4808,2005-12-01,2015-12-31
caCHOO,Hoopa   California,-123.671388889,41.0477777778,114.3,1997-04-01,2015-12-31
caCHOR,Horse Thief Springs   California,-115.909166667,35.7705555556,1524.0,1991-09-01,2015-12-31
caCHPP,Heaps Peak  California,-117.139166667,34.2361111111,1935.48,2005-12-01,2015-12-31
caCHRE,Horse  California,-117.811388889,34.2052777778,1083.564,2002-11-01,2003-04-30
caCHTF,Hart Flat  California,-118.600277778,35.2511111111,818.388,2005-12-01,2015-12-31
caCHTM,Hat Mountain         California,-121.4225,40.5016666667,2438.4,1995-09-01,1999-03-31
caCHUR,Hurley California,-119.567777778,37.0152777778,366.0648,1995-01-01,2015-12-31
caCIMT,Indian Mountain  California,-116.795833333,33.7766666667,1682.1912,2008-10-01,2010-09-30
caCIND,Indian Well  California,-121.538333333,41.7416666667,1453.896,1997-05-01,2015-12-31
caCINW,Indian Wells Canyon  California,-117.889444444,35.685,1219.2,1996-02-01,2015-12-31
caCJAK,Jack Wright  Nevada,-119.445833333,38.7686111111,1755.648,2002-01-01,2005-05-31
caCJAR,Jarbo Gap  California,-121.488888889,39.7358333333,758.952,2003-04-01,2015-12-31
caCJAW,Jawbone              California,-118.226388889,35.2947222222,1310.64,1991-09-01,2015-12-31
caCJER,Jerseydale  California,-119.838611111,37.5436111111,1188.72,2002-06-01,2015-06-30
caCJFL,Juniper Flat California,-117.085,33.7780555556,646.176,1990-05-01,2000-04-30
caCJOH,Johnsondale    California,-118.545,35.9716666667,1432.56,1998-06-01,2015-12-31
caCJOR,Jordan Creek        California,-121.366666667,39.7833333333,1341.12,1995-12-01,2002-03-31
caCJUA,Juanita Lake         California,-122.005555556,41.7861111111,1645.92,1988-12-01,2015-12-31
caCJUL,Julian California,-116.590833333,33.0758333333,1292.352,1993-03-01,2015-12-31
caCJUN,Juniper Creek      California,-120.4725,41.3322222222,1332.5856,1988-04-01,2015-12-31
caCKEE,Keenwild           California,-116.766666667,33.6666666667,1499.616,1990-05-01,2015-12-31
caCKER,Kernville California,-118.416666667,35.755,829.056,1999-01-01,2006-02-28
caCKET,Kettleman Hills    California,-120.056944444,36.0333333333,246.888,1988-02-01,2015-12-31
caCKLA,Klamath NWR  California,-121.581944444,42.9533333333,1381.0488,2002-06-01,2015-12-31
caCKLB,Klamath Basin NWR  California,-121.564722222,41.9438888889,1231.392,2006-08-01,2008-09-30
caCKNE,Kneeland     California,-123.926944444,40.72,834.2376,2004-12-01,2015-12-31
caCKNO,Knoxville Creek     California,-122.417222222,38.8619444444,670.56,1985-05-01,2015-12-31
caCKON,Konocti California,-122.706388889,38.9119444444,659.2824,1995-03-01,2015-12-31
caCKV1,River Kern  California,-118.432777778,35.7775,917.448,2004-11-01,2015-06-30
caCKYB,Sugarloaf (ENF)  California,-120.310833333,38.7838888889,1723.0344,2004-11-01,2015-12-31
caCLAB,Los Banos California,-121.053055556,37.0547222222,106.68,1990-05-01,2015-12-31
caCLAG,Mt. Laguna California,-116.420277778,32.8797222222,1755.648,1996-02-01,2015-12-31
caCLAH,La Honda California,-122.255,37.3052777778,265.7856,1990-05-01,2015-12-31
caCLAP,La Panza California,-120.1875,35.3811111111,496.824,1990-05-01,2015-12-31
caCLAR,Laural Mountain  California,-117.698888889,35.4783333333,1338.072,1996-01-01,2015-12-31
caCLAS,Lassen Lodge California,-121.713611111,40.3441666667,1267.6632,1990-05-01,2015-12-31
caCLAU,Laufman California,-120.353333333,40.1416666667,1767.84,1998-02-01,2015-12-31
caCLAY,Laytonville  California,-123.485,39.7022222222,554.736,2001-07-01,2015-12-31
caCLCR,Lake County  California,-122.922222222,39.0322222222,423.672,2013-08-01,2015-11-30
caCLDK,Lundylk  California,-119.17,38.0380555556,2150.364,2007-03-01,2008-09-30
caCLDR,Ladder Butte       California,-121.296666667,40.8072222222,1752.6,1988-04-01,2015-12-31
caCLEO,Leo Carrillo California,-118.935833333,34.0455555556,15.24,1999-07-01,2015-12-31
caCLFD,Livermore F.D.  California,-121.9225,37.6925,95.7072,2011-08-01,2015-12-31
caCLGA,Los Gatos California,-121.942777778,37.2027777778,609.6,1997-05-01,2015-12-31
caCLHO,Lost Horse         California,-116.187777778,34.0177777778,1280.16,1991-09-01,2015-12-31
caCLIN,Lincoln California,-121.268333333,38.8825,60.96,1991-08-01,2015-12-31
caCLKL,Lower Klamath  California,-121.700277778,41.9991666667,1249.0704,2002-06-01,2015-12-31
caCLN4,LNF4 - Portable     California,-120.616666667,40.4,1371.6,1995-06-01,1995-12-31
caCLN6,LNF6 - Portable  California,-121.584722222,40.9363888889,1125.9312,2010-07-01,2010-10-31
caCLOP,Los Prietos  California,-119.783333333,34.5358333333,310.896,1997-10-01,2015-12-31
caCLOW,Lowden  California,-122.831388889,40.6894444444,950.976,1999-11-01,2004-07-31
caCLPA,Lake Palmdale  California,-118.101388889,34.5372222222,908.304,2004-12-01,2015-12-31
caCLSF,Las Flores California,-117.438888889,33.2888888889,30.48,1992-10-01,2010-10-31
caCLST,Las Tablas California,-120.924166667,35.6563888889,302.9712,1990-05-01,2015-12-31
caCLTU,Little Tujunga  California,-118.360833333,34.2936111111,423.672,2002-09-01,2015-12-31
caCLVA,Los Vaqueros  California,-121.704166667,37.8319444444,47.244,2003-10-01,2007-05-31
caCLVQ,Los Vaqueros  California,-121.734722222,37.7883333333,335.28,2004-12-01,2015-12-31
caCLVR,Livermore  California,-121.813611111,37.7119444444,243.84,1990-05-01,2007-05-31
caCLYO,Lyons Valley       California,-123.073611111,39.1258333333,975.36,1988-03-01,2015-12-31
caCLYT,Lytle Creek  California,-117.480277778,34.2338888889,851.0016,2002-02-01,2015-11-30
caCMAD,Mad River  California,-123.523888889,40.4633333333,845.82,1999-10-01,2015-12-31
caCMAL,Malibu Hills California,-118.633333333,34.0583333333,480.06,1995-01-01,2015-12-31
caCMAN,Manzanita Lake       California,-121.580277778,40.54,1725.168,1990-06-01,2015-12-31
caCMAP,Maple Creek California,-123.936666667,40.7963888889,512.064,1995-01-01,2006-03-31
caCMAR,Mariposa Grove     California,-119.604722222,37.5127777778,1950.72,1988-09-01,2012-01-31
caCMC3,Lake Mathews  California (10-C),-117.463611111,33.8169444444,462.0768,2005-12-01,2015-12-31
caCMCB,Mill Creek (BDF) California,-117.034722222,34.0836111111,899.16,1998-02-01,2015-11-30
caCMCG,McGuires California,-123.601111111,39.3527777778,180.7464,1990-05-01,2015-12-31
caCMCN,Malibu Canyon  California,-118.703333333,34.0997222222,195.072,2004-12-01,2015-12-31
caCMEA,Means Lake  California,-116.516944444,34.3905555556,883.92,1995-11-01,2015-12-31
caCMEN,Mendocino Pass  California,-122.945,39.8075,1652.016,2000-08-01,2015-12-31
caCMER,Merced River       California,-120.088333333,37.6527777778,792.48,1991-10-01,1997-11-30
caCMET,Metcalf Gap California,-119.768055556,37.4094444444,937.8696,1990-05-01,2015-12-31
caCMEY,Meyers California,-120.018055556,38.8488888889,1923.288,1998-07-01,2013-05-31
caCMIA,Miami  California,-119.745277778,37.4191666667,1321.0032,2004-12-01,2015-12-31
caCMID,Mid Hills          California,-115.411388889,35.1230555556,1649.8824,1991-09-01,2015-12-31
caCMIL,Mill Creek (ANF)   California,-118.0825,34.3902777778,1530.4008,1989-04-01,2015-12-31
caCMIO,Milo  California,-118.868888889,36.2313888889,586.1304,2001-07-01,2015-12-31
caCMIS,Miramar East  California,-117.059444444,32.8755555556,274.32,2012-08-01,2015-12-31
caCMLF,Milford Micro        California,-120.35,40.1333333333,1767.84,1995-06-01,1996-01-31
caCMLK,Milk Ranch California,-118.78,36.4866666667,1897.38,1997-08-01,1999-08-31
caCMLM,Mule Mountain  California,-122.503055556,40.5691666667,623.0112,2007-08-01,2015-12-31
caCMLR,Mallory Ridge California,-121.778888889,37.8172222222,621.792,1998-10-01,2015-11-30
caCMN2,Montecito #2  California,-119.626111111,34.445,113.3856,2005-12-01,2015-04-30
caCMNC,Montecito California,-119.648055556,34.4613888889,457.2,1996-09-01,2015-12-31
caCMNR,Minarets  California,-119.345555556,37.4072222222,1627.632,2004-12-01,2015-12-31
caCMOD,Modoc NWR  California,-120.353611111,41.4588888889,1335.024,2002-06-01,2015-03-31
caCMOH,Mohawk  California,-120.594722222,39.7794444444,1561.1856,2013-08-01,2015-12-31
caCMOJ,Mojave River Sink  California,-116.079444444,35.0530555556,289.56,1988-03-01,2011-12-31
caCMON,Mono Lake - Portable  California,-118.981388889,37.6880555556,2186.94,1995-06-01,1995-12-31
caCMOR,Mormon Rock California,-117.501944444,34.3175,1005.84,1999-10-01,2015-12-31
caCMOU,Mountain Rest  California,-119.371111111,37.0544444444,1249.68,1999-04-01,2015-12-31
caCMPK,Middle Peak  California,-122.590833333,37.9308333333,758.952,2004-05-01,2015-12-31
caCMRK,Markleeville California,-119.766666667,38.6833333333,1676.7048,1998-04-01,2015-12-31
caCMRQ,Marquez  California,-120.773055556,36.3597222222,783.6408,2011-12-01,2015-12-31
caCMS2,Mt. Shasta  California,-122.315555556,41.3155555556,0.0,1999-07-01,2015-12-31
caCMSA,Mariposa California,-119.986944444,37.5041666667,680.0088,1990-05-01,2015-12-31
caCMSG,Mountain Springs Grade  California,-116.094444444,32.6747222222,623.0112,2014-05-01,2016-08-31
caCMSJ,Mt. San Jacinto  California,-116.641944444,33.8152777778,2626.1568,2008-12-01,2015-12-31
caCMTD,Mt. Diablo  California,-121.914166667,37.8816666667,1173.1752,2000-07-01,2013-10-31
caCMTW,Mt. Washington  California,-118.215,34.1041666667,280.416,2009-11-01,2015-11-30
caCMTZ,Mount Zion California,-120.651111111,38.3894444444,902.208,1990-05-01,2015-12-31
caCNEW,Newhall Pass  California,-118.520277778,34.3369444444,650.748,2004-12-01,2015-12-31
caCNFO,North Fork California,-119.504722222,37.2330555556,829.056,1998-08-01,2015-12-31
caCNSC,San Clemente Isl. Nursery  California,-118.552777778,32.9788888889,214.5792,2012-07-01,2015-12-31
caCOAB,Oak Bottom  California,-122.605555556,40.6505555556,404.1648,2001-08-01,2010-06-30
caCOAK,Oak Knoll           California,-122.85,41.8386111111,591.312,1988-12-01,2015-12-31
caCOAM,Oak Mountain  California,-121.983333333,41.0063888889,518.16,1991-08-01,2015-12-31
caCOCR,Oak Creek           California,-118.265555556,36.8436111111,1493.52,1994-10-01,2015-12-31
caCOG2,Oak Grove #2  California,-116.796666667,33.3858333333,794.6136,2010-07-01,2011-09-30
caCOJA,Ojai  California,-119.230277778,34.4483333333,233.172,2000-06-01,2013-01-31
caCOKG,Oak Grove         California,-116.795,33.3933333333,838.8096,1995-03-01,2015-12-31
caCOKN,Oakland North California,-122.220833333,37.865,427.6344,1992-06-01,2015-12-31
caCOKO,Oak Opening  California,-118.701666667,36.1752777778,987.552,1996-02-01,2015-12-31
caCOKP,Oak Knoll - Portable  California,-122.85,41.8527777778,640.08,1995-06-01,1995-08-31
caCOKS,Oakland South California,-122.144722222,37.7861111111,333.756,1992-08-01,2015-12-31
caCOLV,Olema Valley  California,-122.795833333,38.0425,11.2776,2004-12-01,2015-12-31
caCOPA,Opal Mountain         California,-117.175555556,35.1541666667,987.552,1991-09-01,2015-12-31
caCOTA,Otay Mountain  California,-116.841111111,32.6008333333,1000.6584,2005-12-01,2015-09-30
caCOWE,Owens Camp Loc       California,-120.245,38.7333333333,1597.152,1989-09-01,2015-12-31
caCOWV,Owens Valley California,-118.550555556,37.39,1414.272,1992-09-01,2015-12-31
caCOXR,OX Ranch  California,-115.198333333,35.2022222222,1317.9552,2013-02-01,2015-12-31
caCOZE,Ozena  California,-119.353888889,34.6819444444,1118.616,2001-08-01,2015-12-31
caCPAL,Palomar  California,-116.867222222,33.3583333333,1685.544,2004-09-01,2015-12-31
caCPAN,Panamint           California,-117.087777778,36.1202777778,2097.024,1988-03-01,2015-07-31
caCPAR,Parkfield California,-120.431944444,35.8988888889,467.868,1990-05-01,2015-12-31
caCPAT,Patty Mocus           California,-122.866666667,40.295,1066.8,1990-10-01,2015-12-31
caCPEP,Peppermint   California,-118.541388889,36.0733333333,2250.948,2004-12-01,2015-12-31
caCPFL,Poppet Flats  California,-116.860277778,33.8563888889,1165.2504,2005-12-01,2015-09-30
caCPHI,Pine Hills  California,-116.633888889,33.0163888889,0.0,2001-05-01,2015-12-31
caCPIC,Picacho Wash       California,-114.732222222,32.95,256.032,1988-02-01,1996-12-31
caCPIE,Pierce              California,-120.642222222,40.2461111111,1737.36,1986-07-01,2015-12-31
caCPIH,Pinehurst  California,-119.0,36.6852777778,1237.488,2001-04-01,2015-07-31
caCPIK,Pike County Lookout   California,-121.2025,39.475,1132.0272,1985-05-01,2015-12-31
caCPIL,Pilot Hill California,-121.008611111,38.8325,365.76,1993-04-01,2015-12-31
caCPIR,Piru  California,-118.81,34.4044444444,187.1472,2001-08-01,2012-11-30
caCPIU,Piutes  California,-118.329722222,35.4316666667,1889.76,2004-11-01,2015-12-31
caCPKR,Park Ridge California,-118.9425,36.7241666667,2298.192,1997-07-01,2015-12-31
caCPLA,Pala  California,-117.105833333,33.3611111111,138.684,2009-10-01,2015-12-31
caCPNC,Pinecrest 2  California,-120.010555556,38.1861111111,1737.36,2011-06-01,2015-12-31
caCPNN,Pinnacles  California,-121.147222222,36.4708333333,402.9456,2001-03-01,2015-12-31
caCPNT,Panther Springs  California,-121.775833333,40.2419444444,1382.268,2012-08-01,2015-12-31
caCPNY,Pinyon  California,-116.453888889,33.5777777778,1237.488,2005-12-01,2015-09-30
caCPOP,Poppy Park California,-118.383333333,34.7325,841.248,1995-09-01,2015-12-31
caCPOT,Potrero California,-116.608888889,32.6058333333,714.756,1990-05-01,2015-12-31
caCPOV,Poverty California,-121.770555556,37.4430555556,629.7168,1998-10-01,2015-12-31
caCPRD,Panoche Road California,-120.765833333,36.7269444444,619.3536,1990-05-01,2015-12-31
caCPUL,Pulgas California,-122.298055556,37.475,196.2912,1997-05-01,2015-12-31
caCQUA,Quartz Hill           California,-122.933611111,41.5991666667,1287.78,1990-05-01,2015-12-31
caCQUI,Quincy Rd          California,-120.941944444,39.9733333333,1066.8,1988-10-01,2015-12-31
caCQUP,Quincy - Portable    California,-120.747222222,39.9,1402.08,1995-09-01,1995-11-30
caCRAV,Ravendale        California,-120.316388889,40.7308333333,1614.8304,1999-06-01,2015-12-31
caCRCC,Rock Camp  California,-117.2125,34.2880555556,1493.52,2003-11-01,2015-12-31
caCRCH,Ranchita California,-116.4975,33.2222222222,1345.692,1995-01-01,2015-12-31
caCRDR,Reader Ranch  California,-121.117222222,39.3036111111,599.8464,2002-09-01,2015-12-31
caCREA,Redding Airport  California,-122.290555556,40.5158333333,152.4,2001-06-01,2015-12-31
caCRGP,Ranger Peak  California,-116.820277778,33.8394444444,1556.3088,2008-09-01,2010-09-30
